K562	0	0.650531
K562	1	0.647056
K562	2	0.645732
K562	3	0.644441
K562	4	0.655959
K562	5	0.651889
K562	6	0.650738
K562	7	0.649875
K562	8	0.663067
K562	9	0.670037
K562	10	0.655549
K562	11	0.665788
K562	12	0.667058
K562	13	0.656407
K562	14	0.660324
K562	15	0.665999
K562	16	0.669216
K562	17	0.666469
K562	18	0.665507
K562	19	0.670094
K562	20	0.685116
K562	21	0.69281
K562	22	0.689392
K562	23	0.698769
K562	24	0.700799
K562	25	0.691175
K562	26	0.697865
K562	27	0.72021
K562	28	0.717361
K562	29	0.726479
K562	30	0.754842
K562	31	0.758242
K562	32	0.774874
K562	33	0.776058
K562	34	0.802471
K562	35	0.806964
K562	36	0.811014
K562	37	0.813803
K562	38	0.808628
K562	39	0.828066
K562	40	0.826968
K562	41	0.851881
K562	42	0.859191
K562	43	0.86554
K562	44	0.864273
K562	45	0.863813
K562	46	0.874306
K562	47	0.858851
K562	48	0.851262
K562	49	0.84979
K562	50	0.84526
K562	51	0.860874
K562	52	0.857974
K562	53	0.852642
K562	54	0.836416
K562	55	0.848579
K562	56	0.855456
K562	57	0.83749
K562	58	0.845243
K562	59	0.847282
K562	60	0.827166
K562	61	0.828497
K562	62	0.8233
K562	63	0.846717
K562	64	0.834056
K562	65	0.826724
K562	66	0.833934
K562	67	0.825429
K562	68	0.828313
K562	69	0.828642
K562	70	0.838326
K562	71	0.816005
K562	72	0.821177
K562	73	0.823044
K562	74	0.804904
K562	75	0.818662
K562	76	0.819754
K562	77	0.796295
K562	78	0.813014
K562	79	0.8099
K562	80	0.756566
K562	81	0.768056
K562	82	0.76183
K562	83	0.771458
K562	84	0.773185
K562	85	0.780814
K562	86	0.776067
K562	87	0.768735
K562	88	0.76162
K562	89	0.762855
K562	90	0.77431
K562	91	0.769534
K562	92	0.777991
K562	93	0.777323
K562	94	0.751939
K562	95	0.745246
K562	96	0.772382
K562	97	0.769129
K562	98	0.746311
K562	99	0.773863
K562	100	0.772271
K562	101	0.759886
K562	102	0.763582
K562	103	0.761455
K562	104	0.767804
K562	105	0.756435
K562	106	0.762847
K562	107	0.760879
K562	108	0.755856
K562	109	0.750297
K562	110	0.750415
K562	111	0.755559
K562	112	0.752681
K562	113	0.751009
K562	114	0.74793
K562	115	0.74338
K562	116	0.746995
K562	117	0.751816
K562	118	0.735215
K562	119	0.731755
K562	120	0.744138
K562	121	0.735821
K562	122	0.694339
K562	123	0.72432
K562	124	0.714935
K562	125	0.70684
K562	126	0.703697
K562	127	0.706845
K562	128	0.696859
K562	129	0.683777
K562	130	0.678834
K562	131	0.689489
K562	132	0.672666
K562	133	0.665334
K562	134	0.65557
K562	135	0.67188
K562	136	0.665419
K562	137	0.627089
K562	138	0.666631
K562	139	0.654067
K562	140	0.649956
K562	141	0.630849
K562	142	0.646514
K562	143	0.644582
K562	144	0.637509
K562	145	0.638428
K562	146	0.635142
K562	147	0.636694
K562	148	0.643088
K562	149	0.626428
K562	150	0.649001
